x;funkcja biblioteczna; blad bezwzgledny od przodu;blad bezwzgledny od tylu;blad bezwzgledny ciagu p.;blad bezwzgledny ciagu t.
0.500400;0.4057317392255286;0.0000000000000002;0.0000000000000000;0.0000000000000002;0.0000000000000001
0.500600;0.4058650281294247;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000006
0.500800;0.4059982992697566;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000003
0.501000;0.4061315526512583;0.0000000000000002;0.0000000000000001;0.0000000000000002;0.0000000000000000
0.501200;0.4062647882786621;0.0000000000000002;0.0000000000000000;0.0000000000000002;0.0000000000000000
0.501400;0.4063980061566983;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000002
0.501600;0.4065312062900954;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000002
0.501800;0.4066643886835798;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000001
0.502000;0.4067975533418763;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000001
0.502200;0.4069307002697077;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000002
0.502400;0.4070638294717947;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000000
0.502600;0.4071969409528565;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.502800;0.4073300347176101;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000003
0.503000;0.4074631107707707;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000004
0.503200;0.4075961691170518;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000001
0.503400;0.4077292097611647;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000001
0.503600;0.4078622327078192;0.0000000000000002;0.0000000000000001;0.0000000000000002;0.0000000000000003
0.503800;0.4079952379617228;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.504000;0.4081282255275814;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000002
0.504200;0.4082611954100989;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000002
0.504400;0.4083941476139775;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000004
0.504600;0.4085270821439174;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000000
0.504800;0.4086599990046168;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000002
0.505000;0.4087928982007723;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000001
0.505200;0.4089257797370784;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000001
0.505400;0.4090586436182278;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000003
0.505600;0.4091914898489113;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000001
0.505800;0.4093243184338181;0.0000000000000000;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.506000;0.4094571293776351;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000001
0.506200;0.4095899226850475;0.0000000000000002;0.0000000000000001;0.0000000000000002;0.0000000000000000
0.506400;0.4097226983607388;0.0000000000000003;0.0000000000000000;0.0000000000000003;0.0000000000000000
0.506600;0.4098554564093905;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.506800;0.4099881968356822;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000000
0.507000;0.4101209196442916;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.507200;0.4102536248398947;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.507400;0.4103863124271656;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.507600;0.4105189824107765;0.0000000000000000;0.0000000000000001;0.0000000000000000;0.0000000000000001
0.507800;0.4106516347953976;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000003
0.508000;0.4107842695856975;0.0000000000000003;0.0000000000000000;0.0000000000000003;0.0000000000000005
0.508200;0.4109168867863427;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000000
0.508400;0.4110494864019981;0.0000000000000002;0.0000000000000000;0.0000000000000002;0.0000000000000003
0.508600;0.4111820684373266;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000002
0.508800;0.4113146328969891;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.509000;0.4114471797856450;0.0000000000000001;0.0000000000000001;0.0000000000000001;0.0000000000000002
0.509200;0.4115797091079514;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000003
0.509400;0.4117122208685641;0.0000000000000001;0.0000000000000000;0.0000000000000001;0.0000000000000001
0.509600;0.4118447150721365;0.0000000000000002;0.0000000000000000;0.0000000000000002;0.0000000000000001
